Column1,Column2,Column3
125.165722,29.379296,8479.613506
125.308306,29.397823,8468.730731
125.450683,29.395708,8469.972455
125.594262,29.391173,8472.635275
125.736483,29.389627,8473.543201
125.879588,29.389245,8473.768003
126.021713,29.386323,8475.484314
126.164628,29.394865,8470.467289
126.308302,29.386618,8475.311172
126.455873,29.380852,8478.698776
126.598269,29.398511,8468.326901
126.741025,29.403511,8465.392746
126.883374,29.3876,8474.733997
127.026137,29.400222,8467.322642
127.168106,29.397285,8469.046603
127.312335,29.410848,8461.088468
127.455198,29.399555,8467.714099
127.597922,29.402694,8465.872141
127.739974,29.392047,8472.122108
127.882818,29.401065,8466.828072
128.025655,29.383727,8477.009425
128.168378,29.394027,8470.959252
128.311185,29.39472,8470.552342
128.453944,29.404323,8464.916398
128.596702,29.392166,8472.052304
128.73914,29.401525,8466.557868
128.882174,29.384223,8476.717746
129.025182,29.402859,8465.775066
129.168109,29.40061,8467.095012
129.310804,29.392497,8471.857942
129.453641,29.395853,8469.887558
129.596838,29.389911,8473.376344
129.739947,29.377718,8480.54075
129.88196,29.377548,8480.641049
130.024417,29.397973,8468.642917
130.166932,29.376208,8481.428356
130.310164,29.385268,8476.10407
130.452549,29.392694,8471.742513
130.595276,29.388836,8474.008069
130.73755,29.391116,8472.668744
130.880713,29.373923,8482.772133
131.023019,29.386902,8475.144114
131.166215,29.385449,8475.997739
131.309013,29.398025,8468.612562
131.451507,29.4009,8466.925181
131.594224,29.388034,8474.478877
131.737771,29.386886,8475.15322
131.879909,29.368985,8485.67622
132.023373,29.393019,8471.551257
132.166393,29.382326,8477.832877
132.308833,29.408108,8462.695859
132.452182,29.380392,8478.969411
132.595688,29.382946,8477.468177
132.738785,29.393485,8471.278055
132.881751,29.392347,8471.946057
133.025029,29.387667,8474.69455
133.167758,29.406701,8463.520931
133.310513,29.373034,8483.295072
133.452872,29.393045,8471.53613
133.597097,29.398878,8468.111827
133.741926,29.379161,8479.692738
133.885012,29.367945,8486.287583
134.027621,29.401939,8466.315228
134.173187,29.375241,8481.99685
134.317311,29.395677,8469.990775
134.4605,29.384384,8476.623589
134.603313,29.393474,8471.284117
134.745877,29.400879,8466.937296
134.888414,29.36598,8487.443509
135.030483,29.392347,8471.946049
135.173074,29.384942,8476.295458
135.315546,29.372961,8483.337669
135.458046,29.378758,8479.929758
135.601156,29.372485,8483.617378
135.744244,29.379621,8479.422109
135.887172,29.393376,8471.341797
136.029606,29.378892,8479.850725
136.171997,29.394679,8470.576647
136.314817,29.385728,8475.833655
136.457645,29.380723,8478.774868
136.59987,29.395889,8469.866297
136.741981,29.388557,8474.172086
136.884767,29.349624,8497.071175
137.027976,29.367418,8486.597777
137.170798,29.393697,8471.153539
137.313842,29.391913,8472.201102
137.456276,29.364202,8488.489968
137.597979,29.387388,8474.85852
137.741518,29.369843,8485.171326
137.883871,29.392259,8471.997678
138.026839,29.384544,8476.5293
138.169819,29.383763,8476.988053
138.31263,29.383789,8476.972987
138.455216,29.387171,8474.986034
138.597545,29.380754,8478.756525
138.742038,29.375474,8481.859933
138.88557,29.390708,8472.908286
139.027645,29.397926,8468.670261
139.171753,29.399622,8467.674755
139.314579,29.385061,8476.225406
139.457163,29.375676,8481.741287
139.600095,29.3832,8477.319287
139.742651,29.382455,8477.756775
139.884453,29.370701,8484.666502
140.027598,29.393066,8471.523776
140.16996,29.396872,8469.289299
140.312727,29.380252,8479.051326
140.455287,29.365768,8487.568165
140.601108,29.375423,8481.890332
140.744046,29.382683,8477.622821
140.886312,29.378955,8479.813947
141.027807,29.409266,8462.01642
141.171193,29.380526,8478.890312
141.314375,29.382093,8477.969458
141.45751,29.387616,8474.724808
141.599643,29.370965,8484.511187
141.742713,29.392839,8471.657147
141.884533,29.368654,8485.870676
142.027757,29.391055,8472.704552
142.170967,29.386535,8475.359413
142.313199,29.375764,8481.689555
142.456769,29.380728,8478.771574
142.600059,29.371705,8484.076109
142.743006,29.405641,8464.142677
142.885275,29.397916,8468.676166
143.029359,29.392166,8472.05216
143.171768,29.404106,8465.043505
143.314606,29.372217,8483.775323
143.458497,29.391789,8472.273566
143.602255,29.383289,8477.267085
143.745147,29.37774,8480.528287
143.887837,29.371798,8484.021627
144.030464,29.392679,8471.751299
144.173531,29.387937,8474.536138
144.316222,29.39136,8472.525472
144.45877,29.386763,8475.225811
144.601329,29.396949,8469.243772
144.745451,29.382843,8477.528604
144.887083,29.377564,8480.631378
145.029634,29.387694,8474.678953
145.171635,29.380569,8478.865386
145.314669,29.393113,8471.496324
145.460074,29.383324,8477.246146
145.602775,29.379576,8479.449099
145.747271,29.385202,8476.142686
145.890549,29.3965,8469.507518
146.034286,29.375967,8481.570414
146.177402,29.376225,8481.418454
146.320121,29.400755,8467.009727
146.463311,29.408192,8462.646286
146.606754,29.395844,8469.892808
146.749733,29.386449,8475.410398
146.892415,29.386867,8475.164636
147.035059,29.407777,8462.88964
147.177356,29.388031,8474.480786
147.320421,29.400021,8467.440668
147.463505,29.419226,8456.176669
147.606147,29.385016,8476.252341
147.748315,29.384949,8476.291452
147.891387,29.389334,8473.715775
148.033556,29.399194,8467.925926
148.192714,29.386986,8475.094623
148.335393,29.384902,8476.319014
148.478254,29.40011,8467.388481
148.621355,29.398434,8468.372086
148.764248,29.383434,8477.181589
148.907294,29.417551,8457.158146
149.049751,29.419593,8455.961485
149.192585,29.390523,8473.017164
149.335726,29.39812,8468.556621
149.478364,29.39481,8470.49982
149.621395,29.404758,8464.660804
149.767897,29.401072,8466.824114
149.914078,29.400783,8466.993755
150.06035,29.388605,8474.143675
150.207592,29.415498,8458.361958
150.353687,29.400828,8466.967077
150.49884,29.394759,8470.529844
150.644948,29.421714,8454.718514
150.792451,29.390451,8473.059297
150.936275,29.412428,8460.161995
151.081007,29.39086,8472.819523
151.225638,29.418193,8456.781793
151.369143,29.40614,8463.850288
151.512867,29.408989,8462.179078
151.657039,29.417598,8457.130935
151.799272,29.400995,8466.869304
151.941832,29.39571,8469.97114
152.084822,29.407324,8463.155908
152.227415,29.438715,8444.761153
152.371106,29.411192,8460.887135
152.513837,29.415997,8458.069584
152.656413,29.405034,8464.499202
152.799451,29.414666,8458.849704
152.942001,29.399009,8468.0346
153.085167,29.413266,8459.67081
153.228077,29.434031,8447.502986
153.370732,29.424879,8452.863989
153.51355,29.406838,8463.440896
153.657063,29.412883,8459.895403
153.799367,29.419769,8455.858011
153.942149,29.412956,8459.85267
154.084848,29.421395,8454.905385
154.227767,29.417791,8457.017972
154.369914,29.40703,8463.328191
154.512778,29.41716,8457.387796
154.655452,29.407372,8463.12757
154.798685,29.417393,8457.251021
154.94208,29.415272,8458.494255
155.084811,29.400669,8467.060286
155.227834,29.399636,8467.667041
155.370086,29.40842,8462.512605
155.513244,29.404398,8464.872068
155.656986,29.411725,8460.574318
155.799769,29.411302,8460.822634
155.942168,29.415686,8458.251819
156.08494,29.404186,8464.996496
156.227956,29.397253,8469.065813
156.37023,29.398658,8468.240771
156.512607,29.406958,8463.370138
156.655967,29.402765,8465.830547
156.797759,29.394512,8470.674982
156.940447,29.403525,8465.384524
157.083082,29.391368,8472.521055
157.226929,29.41363,8459.457316
157.369604,29.402376,8466.058464
157.512233,29.411017,8460.98977
157.655039,29.385908,8475.728098
157.797801,29.400163,8467.357437
157.940835,29.395262,8470.23451
158.083778,29.413241,8459.685558
158.227087,29.40489,8464.583528
158.370061,29.404528,8464.795808
158.512817,29.417585,8457.138254
158.655672,29.398639,8468.251957
158.798174,29.410817,8461.10701
158.941341,29.402284,8466.112891
159.083958,29.423056,8453.932116
159.228077,29.383996,8476.851683
159.371348,29.412465,8460.140194
159.514778,29.399439,8467.782165
159.656823,29.403106,8465.63028
159.800313,29.399677,8467.642527
159.943473,29.401648,8466.48579
160.086528,29.395946,8469.83278
160.229315,29.398903,8468.097138
160.372119,29.407506,8463.048648
160.514001,29.415485,8458.369493
160.657542,29.396457,8469.532997
160.799809,29.410818,8461.106487
160.943141,29.401396,8466.633811
161.086118,29.402462,8466.008371
161.229167,29.390371,8473.106247
161.371712,29.391433,8472.482919
161.513856,29.404918,8464.567364
161.656541,29.391044,8472.711119
161.828117,29.40196,8466.302779
161.970624,29.409865,8461.665161
162.113062,29.411862,8460.494021
162.255743,29.398996,8468.042232
162.398419,29.415951,8458.096302
162.541237,29.411603,8460.645564
162.683831,29.38287,8477.512935
162.826368,29.397766,8468.764579
162.969166,29.405541,8464.201343
163.111306,29.402001,8466.278735
163.254406,29.372331,8483.708245
163.39712,29.38291,8477.489438
163.539889,29.40024,8467.31253
163.682962,29.405377,8464.298102
163.826077,29.404147,8465.019622
163.968374,29.398584,8468.284383
164.111418,29.400667,8467.061592
164.253648,29.401225,8466.734217
164.396276,29.403879,8465.176984
164.543557,29.393816,8471.083173
164.686826,29.392514,8471.848149
164.829605,29.387834,8474.596869
164.972753,29.405001,8464.518738
165.11549,29.379178,8479.682596
165.258432,29.413223,8459.696071
165.401959,29.389245,8473.767777
165.544818,29.399151,8467.951223
165.687514,29.405839,8464.026732
165.830435,29.402639,8465.904179
165.971898,29.405705,8464.105682
166.11623,29.399798,8467.571511
166.259886,29.404909,8464.572496
166.403102,29.382571,8477.688824
166.546825,29.396753,8469.358792
166.689935,29.393832,8471.074297
166.832192,29.412881,8459.896198
166.974751,29.399734,8467.60952
167.117729,29.402297,8466.105072
167.260896,29.415757,8458.210125
167.403709,29.398639,8468.252141
167.54654,29.396259,8469.64892
167.689837,29.40174,8466.431714
167.832193,29.398549,8468.304649
167.975459,29.385134,8476.182538
168.117717,29.400349,8467.248064
168.260931,29.403276,8465.530803
168.403891,29.40414,8465.023484
168.546223,29.400748,8467.014264
168.688682,29.426641,8451.831159
168.831253,29.409253,8462.024062
168.973495,29.408913,8462.223573
169.116077,29.406518,8463.628165
169.259265,29.406395,8463.700785
169.401265,29.418499,8456.602607
169.544354,29.408376,8462.538661
169.687969,29.393571,8471.227302
169.830078,29.413897,8459.300908
169.973094,29.410629,8461.21705
170.115866,29.408665,8462.368779
170.258043,29.407479,8463.064816
170.401247,29.40503,8464.501711
170.544504,29.412393,8460.18283
170.687372,29.421607,8454.780862
170.829792,29.409833,8461.683652
170.972894,29.411131,8460.922806
171.115104,29.42226,8454.398449
171.257987,29.414477,8458.960605
171.39985,29.405889,8463.997596
171.543286,29.400832,8466.964894
171.685899,29.414384,8459.014856
171.828982,29.41811,8456.830449
171.97079,29.39124,8472.595992
172.11388,29.423742,8453.529835
172.256891,29.407409,8463.105778
172.401138,29.41545,8458.389868
172.544297,29.39879,8468.163604
172.686932,29.403418,8465.44724
172.829439,29.393238,8471.423036
172.971782,29.411592,8460.652539
173.114353,29.405164,8464.422744
173.25821,29.412167,8460.315308
173.400506,29.416206,8457.946661
173.544074,29.422059,8454.516394
173.686616,29.413989,8459.246919
173.828443,29.411189,8460.888627
173.970477,29.410521,8461.280142
174.112751,29.410338,8461.387885
174.25437,29.414556,8458.914434
174.397368,29.394529,8470.664539
174.539372,29.411972,8460.429365
174.681347,29.416711,8457.650842
174.825047,29.393166,8471.465353
174.967753,29.417203,8457.362338
175.110002,29.421016,8455.127604
175.254051,29.41932,8456.121373
175.39651,29.41904,8456.285558
175.539741,29.407773,8462.89207
175.682142,29.401475,8466.587489
175.825455,29.403259,8465.540607
175.968232,29.426834,8451.718408
176.110221,29.427225,8451.489025
176.253097,29.423092,8453.910795
176.396018,29.428142,8450.952158
176.539387,29.385758,8475.816345
176.681859,29.405736,8464.086994
176.824151,29.406517,8463.629108
176.966463,29.430664,8449.474824
177.108974,29.408309,8462.577774
177.25184,29.416796,8457.600702
177.394191,29.395984,8469.810335
177.536144,29.415656,8458.269448
177.678899,29.414625,8458.873798
177.821651,29.40758,8463.005167
177.963663,29.433055,8448.074933
178.106454,29.409826,8461.687738
178.248685,29.410118,8461.517025
178.392379,29.393877,8471.04767
178.534972,29.411906,8460.468426
178.677472,29.412157,8460.320914
178.81969,29.415717,8458.233616
178.962125,29.400425,8467.20355
179.10443,29.393178,8471.458112
179.247576,29.416259,8457.915559
179.389897,29.415803,8458.183181
179.532767,29.400943,8466.899492
179.675561,29.411798,8460.531374
179.818942,29.429793,8449.985223
179.960985,29.405293,8464.347011
180.104501,29.409429,8461.920581
180.247291,29.419361,8456.09747
180.390389,29.419545,8455.989788
180.533226,29.405455,8464.25197
180.675956,29.432036,8448.671307
180.818047,29.412988,8459.833649
180.960822,29.404147,8465.019432
181.103615,29.428864,8450.529001
181.246357,29.408939,8462.208478
181.38981,29.391255,8472.58713
181.564638,29.39845,8468.362899
181.70945,29.403981,8465.116805
181.855104,29.404476,8464.826492
181.998965,29.41272,8459.990645
182.142456,29.412617,8460.051237
182.285649,29.419735,8455.878266
182.428327,29.397673,8468.818739
182.571355,29.390264,8473.169148
182.71473,29.406206,8463.81154
182.857281,29.392395,8471.917788
182.999351,29.39878,8468.169009
183.141747,29.399415,8467.796385
183.284236,29.418399,8456.661512
183.426855,29.378237,8480.235741
183.569988,29.391004,8472.734687
183.712224,29.391082,8472.689176
183.854612,29.391137,8472.656553
183.996863,29.391334,8472.540697
184.139966,29.396741,8469.365884
184.282014,29.405492,8464.230381
184.424549,29.390973,8472.753083
184.567986,29.385276,8476.099624
184.712288,29.415443,8458.394224
184.855245,29.393275,8471.401091
184.998368,29.407112,8463.280199
185.140965,29.416703,8457.655418
185.282967,29.391412,8472.495186
185.426421,29.392067,8472.110414
185.568723,29.413393,8459.595879
185.711769,29.401883,8466.347831
185.854229,29.400437,8467.19676
185.997089,29.396162,8469.705962
186.138955,29.426359,8451.996729
186.281889,29.403309,8465.511153
186.425333,29.398634,8468.254762
186.567632,29.397037,8469.192608
186.711141,29.399933,8467.492228
186.854718,29.400887,8466.932584
186.996677,29.423808,8453.491485
187.139964,29.398979,8468.052219
187.282562,29.418177,8456.791481
187.42534,29.399977,8467.466409
187.568452,29.415054,8458.622372
187.710939,29.419937,8455.759831
187.853602,29.401793,8466.401018
187.995934,29.409947,8461.617029
188.139554,29.420297,8455.549028
188.282561,29.42174,8454.703377
188.425152,29.408744,8462.32259
188.568289,29.415664,8458.264382
188.711342,29.413474,8459.548449
188.854834,29.414781,8458.782592
188.997625,29.414079,8459.193638
189.140243,29.430873,8449.352452
189.282711,29.402291,8466.108742
189.425119,29.422625,8454.184517
189.568262,29.418616,8456.53411
189.710929,29.396404,8469.564031
189.853698,29.439005,8444.591208
189.996042,29.415963,8458.089283
190.138505,29.403638,8465.318383
190.281025,29.41954,8455.992348
190.454373,29.414043,8459.215255
190.59766,29.42026,8455.570654
190.740832,29.428953,8450.47732
190.883822,29.40734,8463.146109
191.027422,29.432958,8448.131654
191.172681,29.415375,8458.43431
191.31568,29.410375,8461.366027
191.4586,29.410475,8461.307578
191.602323,29.41253,8460.102353
191.744835,29.404455,8464.838902
191.888069,29.413849,8459.328868
192.030682,29.397572,8468.878542
192.179889,29.410032,8461.567297
192.322157,29.414046,8459.213109
192.464697,29.408541,8462.441552
192.606934,29.386012,8475.667192
192.749814,29.393295,8471.389269
192.893239,29.401647,8466.486568
193.035749,29.400881,8466.935895
193.179019,29.394387,8470.747954
193.321929,29.43098,8449.289821
193.465622,29.409709,8461.756613
193.607959,29.411714,8460.580524
193.750338,29.400909,8466.919597
193.893658,29.417267,8457.324629
194.036438,29.401241,8466.724649
194.180047,29.408307,8462.579041
194.32308,29.421756,8454.693786
194.466171,29.396808,8469.326871
194.608434,29.393649,8471.181198
194.750962,29.405641,8464.142825
194.89339,29.417799,8457.013001
195.036737,29.41414,8459.157914
195.179337,29.412766,8459.963794
195.322758,29.418096,8456.839033
195.466157,29.40999,8461.592091
195.608749,29.407121,8463.274769
195.751835,29.415661,8458.266624
195.90063,29.414413,8458.997848
196.043212,29.403708,8465.277196
196.186208,29.413502,8459.532046
196.329552,29.401333,8466.670559
196.472346,29.417295,8457.308355
196.615533,29.405676,8464.122314
196.757635,29.410787,8461.124627
196.901076,29.426653,8451.82468
197.042726,29.417432,8457.228211
197.186373,29.41612,8457.997331
197.328644,29.391633,8472.365296
197.471861,29.416472,8457.790733
197.61723,29.395814,8469.910437
197.763798,29.417987,8456.902527
197.909673,29.431967,8448.711597
198.055305,29.43738,8445.542464
198.203987,29.401258,8466.714832
198.348155,29.39999,8467.45872
198.492832,29.407182,8463.238688
198.636833,29.415616,8458.292473
198.779362,29.407348,8463.141688
198.92551,29.430381,8449.640697
199.069658,29.403407,8465.453693
199.213774,29.407944,8462.792052
199.356983,29.414831,8458.753249
199.501997,29.404016,8465.096173
199.644602,29.415638,8458.280117
199.787402,29.421164,8455.040751
199.930315,29.433298,8447.932582
200.073513,29.417474,8457.203256
200.216686,29.418318,8456.709017
200.359773,29.390167,8473.225981
200.501959,29.413473,8459.54923
200.645099,29.411507,8460.702078
200.787793,29.405155,8464.428229
200.930759,29.41682,8457.587018
201.073158,29.416888,8457.546883
201.215998,29.427831,8451.134101
201.358626,29.413131,8459.750062
201.501381,29.401546,8466.545601
201.643892,29.403854,8465.191613
201.786435,29.394493,8470.685695
201.928765,29.420609,8455.365961
202.072227,29.403537,8465.377491
202.214844,29.408606,8462.403521
202.35716,29.399275,8467.878602
202.499803,29.414135,8459.16084
202.642031,29.410145,8461.500778
202.785474,29.393176,8471.458972
202.928771,29.397206,8469.093184
203.071999,29.417731,8457.052614
203.214953,29.405764,8464.07052
203.358741,29.400886,8466.933027
203.501355,29.401867,8466.357166
203.643765,29.422464,8454.279056
203.785838,29.38872,8474.075969
203.928998,29.405085,8464.46907
204.079301,29.413859,8459.322812
204.220899,29.396845,8469.304772
204.363322,29.39794,8468.662158
204.506635,29.400464,8467.180745
204.649292,29.392376,8471.929027
204.791929,29.399073,8467.997199
204.934057,29.398296,8468.45326
205.078461,29.421574,8454.800136
205.220296,29.387343,8474.885217
205.362308,29.401176,8466.763029
205.505319,29.424803,8452.908035
205.648496,29.396687,8469.397708
205.795845,29.392525,8471.841351
205.940456,29.39076,8472.877724
206.08839,29.388351,8474.292854
206.23197,29.394438,8470.717989
206.375429,29.394272,8470.815558
206.519056,29.405228,8464.385338
206.662842,29.39498,8470.400164
206.806017,29.392516,8471.846599
206.949649,29.382293,8477.852092
207.092358,29.3935,8471.269045
207.235839,29.400404,8467.21628
207.378784,29.402546,8465.95907
207.522189,29.411489,8460.712551
207.665215,29.393635,8471.189925
207.807327,29.408455,8462.492423
207.949849,29.393571,8471.227333
208.092941,29.402885,8465.760199
208.236168,29.427539,8451.305099
208.379054,29.393818,8471.082374
208.521331,29.416715,8457.648218
208.663733,29.41167,8460.606554
208.806556,29.394719,8470.553162
208.949077,29.405919,8463.9801
209.093056,29.39658,8469.460774
209.236088,29.406318,8463.745789
209.379097,29.406527,8463.623199
209.521117,29.412945,8459.858796
209.663555,29.390746,8472.886251
209.806938,29.403133,8465.614318
209.949655,29.403507,8465.395165
210.093394,29.415733,8458.223903
210.236199,29.412051,8460.383209
210.379111,29.399359,8467.829092
210.521935,29.398481,8468.344747
210.663995,29.382511,8477.724054
210.807038,29.388878,8473.983272
210.949824,29.391781,8472.278271
211.092309,29.390146,8473.238708
211.235529,29.401177,8466.762122
211.378297,29.411328,8460.807166
211.520687,29.42079,8455.25982
211.663502,29.393823,8471.079052
211.805983,29.424138,8453.298077
211.949314,29.403128,8465.617646
212.090909,29.405429,8464.267455
212.261514,29.413619,8459.46337
212.404117,29.397201,8469.095813
212.546408,29.416999,8457.482217
212.689094,29.412341,8460.213339
212.832191,29.410077,8461.540638
212.974298,29.405184,8464.410885
213.117409,29.432214,8448.567375
213.259482,29.417159,8457.388436
213.402694,29.416176,8457.964705
213.545022,29.420589,8455.377553
213.687734,29.410586,8461.24255
213.832232,29.407524,8463.038055
213.976538,29.400833,8466.964271
214.120963,29.416614,8457.707786
214.265805,29.397962,8468.649353
214.408608,29.41012,8461.515511
214.55173,29.420692,8455.317321
214.694798,29.417575,8457.144457
214.838862,29.40798,8462.770596
214.982926,29.411152,8460.910111
215.125585,29.417944,8456.927745
215.268887,29.400982,8466.876687
215.412184,29.414511,8458.940503
215.555081,29.4316,8448.926914
215.6983,29.409119,8462.102738
215.840171,29.415194,8458.540273
215.983307,29.419183,8456.201603
216.126618,29.429466,8450.176776
216.26879,29.40784,8462.853213
216.412146,29.403328,8465.500077
216.554732,29.403165,8465.595838
216.697555,29.40946,8461.902545
216.84005,29.406495,8463.64206
216.982938,29.406503,8463.637195
217.125522,29.412985,8459.835398
217.26883,29.392082,8472.101803
217.411499,29.409262,8462.018552
217.554158,29.396201,8469.683314
217.697035,29.406549,8463.610244
217.839714,29.444572,8441.333128
217.981389,29.410217,8461.458523
218.124495,29.426041,8452.182775
218.268103,29.420962,8455.159341
218.410298,29.39565,8470.006747
218.553087,29.41957,8455.974629
218.69596,29.426793,8451.742627
218.838771,29.396292,8469.629606
218.98123,29.412996,8459.828697
219.125056,29.413989,8459.24678
219.267692,29.419768,8455.858684
219.410602,29.421616,8454.77597
219.552553,29.417551,8457.158289
219.695529,29.41725,8457.334796
219.838535,29.423709,8453.549226
219.981093,29.428155,8450.944648
220.124247,29.417325,8457.291136
220.26699,29.419642,8455.932721
220.429779,29.389962,8473.346778
220.572121,29.421463,8454.865309
220.715397,29.42442,8453.1325
220.857987,29.407561,8463.016442
221.000739,29.413524,8459.519075
221.143836,29.422645,8454.172782
221.286893,29.412262,8460.259268
221.429569,29.420723,8455.298981
221.57251,29.420373,8455.504071
221.715712,29.443422,8442.006412
221.858302,29.416975,8457.49629
222.000555,29.424177,8453.275336
222.144722,29.426594,8451.858768
222.287248,29.415495,8458.363925
222.429355,29.435161,8446.841307
222.571981,29.413914,8459.290503
222.715446,29.430415,8449.620947
222.858139,29.428866,8450.528088
223.00105,29.426781,8451.74955
223.143697,29.410765,8461.137291
223.286735,29.425436,8452.537625
223.429677,29.419097,8456.25215
223.571309,29.409712,8461.754699
223.71348,29.422143,8454.466953
223.856395,29.40757,8463.011394
223.999334,29.407363,8463.132587
224.141527,29.40025,8467.306206
224.28467,29.417955,8456.921268
224.428044,29.416691,8457.662755
224.569755,29.400425,8467.203641
224.712952,29.427919,8451.08251
224.855615,29.415535,8458.340404
224.998502,29.400976,8466.880415
225.141289,29.4242,8453.26185
225.283783,29.408488,8462.47305
225.42664,29.400448,8467.189996
225.569394,29.440034,8443.988721
225.711989,29.412893,8459.889148
225.890382,29.425146,8452.707279
226.03392,29.418632,8456.524498
226.1759,29.401635,8466.493292
226.319429,29.415638,8458.279868
226.462408,29.412403,8460.176724
226.605272,29.402674,8465.88392
226.748671,29.421231,8455.001463
226.891674,29.399585,8467.696855
227.034007,29.409558,8461.845431
227.176777,29.407036,8463.324367
227.319675,29.382903,8477.49343
227.461502,29.427266,8451.465537
227.605372,29.415911,8458.120067
227.747759,29.422327,8454.359349
227.890637,29.408907,8462.227301
228.033193,29.41234,8460.213503
228.175848,29.411339,8460.800877
228.318764,29.415294,8458.481467
228.461611,29.411439,8460.741949
228.603987,29.400024,8467.4393
228.746883,29.412406,8460.175126
228.889394,29.401297,8466.691692
229.031881,29.419872,8455.797985
229.174697,29.404031,8465.087791
229.316949,29.405164,8464.423038
229.459927,29.39275,8471.70929
229.602003,29.407779,8462.888492
229.750273,29.404845,8464.60993
229.894909,29.425433,8452.539153
230.039448,29.398696,8468.21857
230.182948,29.405175,8464.416256
230.326017,29.402149,8466.191842
230.468969,29.411669,8460.607313
230.612076,29.408362,8462.546807
230.754856,29.410711,8461.169184
230.898045,29.403099,8465.634576
231.040168,29.400979,8466.87841
231.183675,29.422316,8454.365648
231.326362,29.408491,8462.471109
231.4704,29.400741,8467.01838
231.612917,29.406159,8463.839006
231.755888,29.41368,8459.428055
231.899316,29.408815,8462.281082
232.041754,29.416944,8457.514307
232.185029,29.411858,8460.496137
232.329962,29.399201,8467.922086
232.472065,29.412337,8460.215351
232.61585,29.404097,8465.048888
232.758611,29.408233,8462.622505
232.901,29.406159,8463.839006
233.074583,29.402987,8465.700382
233.216636,29.398602,8468.273922
233.360304,29.426974,8451.636582
233.503132,29.412799,8459.944476
233.646034,29.395799,8469.91891
233.788641,29.400483,8467.169867
233.931824,29.404218,8464.978105
234.074937,29.403389,8465.464195
234.21791,29.407275,8463.184201
234.360158,29.404993,8464.523413
234.503276,29.387522,8474.780008
234.645874,29.409424,8461.923865
234.787477,29.408875,8462.245569
234.930118,29.406357,8463.722818
235.071933,29.408586,8462.415095
235.21464,29.404358,8464.895576
235.356641,29.405916,8463.981736
235.499644,29.401355,8466.657654
235.642031,29.388598,8474.147737
235.787627,29.415668,8458.262503
235.930303,29.394732,8470.545461
236.073282,29.393709,8471.14631
236.216083,29.406753,8463.490412
236.358453,29.393012,8471.55547
236.501478,29.394489,8470.688289
236.644507,29.419773,8455.856188
236.78694,29.398702,8468.21484
236.929255,29.414188,8459.12987
237.071693,29.385044,8476.235543
237.214893,29.40115,8466.778316
237.35764,29.402403,8466.04308
237.501336,29.407017,8463.3356
237.643842,29.391891,8472.213974
237.78649,29.399653,8467.656752
237.929659,29.404973,8464.535136
238.072659,29.414506,8458.943411
238.21579,29.392631,8471.779363
238.35846,29.401732,8466.436838
238.501104,29.410196,8461.471236
238.643636,29.399477,8467.759933
238.78668,29.411123,8460.927214
238.929643,29.396328,8469.608612
239.071595,29.395746,8469.950221
239.215171,29.399612,8467.680773
239.357666,29.389261,8473.758495
239.50035,29.39973,8467.611884
239.643805,29.400513,8467.152091
239.786462,29.402506,8465.982503
239.928621,29.418387,8456.668142
240.071622,29.407452,8463.080574
240.21475,29.413013,8459.819083
240.357583,29.415205,8458.53371
240.500469,29.398399,8468.392698
240.642862,29.411817,8460.520632
240.784869,29.388048,8474.470931
240.927867,29.423522,8453.658734
241.069871,29.415573,8458.317677
241.212871,29.415275,8458.492395
241.354869,29.395511,8470.087986
241.496869,29.418655,8456.511451
241.639869,29.415067,8458.614852
241.781867,29.406012,8463.925538
241.924869,29.401669,8466.473405
242.06687,29.395924,8469.845583
242.209869,29.407652,8462.963489
242.351868,29.406055,8463.900094
242.494869,29.406517,8463.628978
242.636867,29.394287,8470.80696
242.779871,29.40315,8465.604769
242.921867,29.398606,8468.271517
243.063867,29.418104,8456.833921
243.207134,29.407666,8462.955276
243.351725,29.393056,8471.529437
243.496725,29.413636,8459.453891
243.638721,29.397617,8468.851973
243.78172,29.408871,8462.248041
243.923792,29.408536,8462.444816
244.065805,29.396422,8469.553596
244.211894,29.423193,8453.851866
244.356779,29.416255,8457.91825
244.500758,29.41347,8459.550835
244.643761,29.415084,8458.604547
244.78576,29.413358,8459.616895
244.927839,29.414419,8458.994474
245.070838,29.406779,8463.475507
245.212834,29.413498,8459.534358
245.35486,29.409948,8461.616485
245.497442,29.430045,8449.837601
245.640443,29.410883,8461.068224
245.782477,29.39849,8468.339696
245.924442,29.407535,8463.031722
246.066492,29.40038,8467.229849
246.20881,29.401716,8466.445856
246.350844,29.420958,8455.161282
246.493222,29.407527,8463.036529
246.634256,29.418366,8456.680579
246.776255,29.413335,8459.629936
246.91822,29.407291,8463.174838
247.060259,29.413734,8459.396085
247.202459,29.396961,8469.236817
247.345494,29.415627,8458.286104
247.487482,29.397769,8468.762457
247.629507,29.390634,8472.951728
247.77151,29.399468,8467.765496
247.913505,29.401099,8466.807947
248.055837,29.409868,8461.663213
248.19783,29.412732,8459.983487
248.340797,29.407886,8462.825959
248.482837,29.417478,8457.200898
248.624887,29.394102,8470.915721
248.766886,29.403469,8465.417546
248.908949,29.432501,8448.399129
249.050946,29.424375,8453.159067
249.19295,29.401309,8466.68469
249.335981,29.401732,8466.436799
249.477949,29.417596,8457.132195
249.619983,29.404726,8464.679634
249.761984,29.395917,8469.849975
249.903982,29.399779,8467.582906
250.046951,29.423601,8453.612637
250.188979,29.409063,8462.135825
